arbitration_id,adj_page_sum,adj_page_mean,adj_page_var,adj_page_sd,adj_page_min,adj_page_max,italaw_title,italaw_case_type,italaw_arbitration_rules,italaw_investment_treaty,italaw_legal_instruments,italaw_economic_sector,page_sum,page_mean,page_var,page_sd,page_min,page_max,num_known_docs,num_avail_docs,pct_avail_docs
2015_watkins_and_others_v_spain,1147.0,88.23076923076923,9212.02564102564,95.9792979815212,7.0,255.0,"Watkins Holdings S.à r.l. and others v. Kingdom of Spain, ICSID Case No. ARB/15/44 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty,Energy Charter Treaty,"Electricity, gas, steam and air conditioning supply",1147.0,88.23076923076923,9212.02564102564,95.9792979815212,7.0,255.0,13,13,1.0
2015_wcv_and_channel_crossings_v_czechia,389.0,77.8,5112.7,71.50314678390036,3.0,164.0,"WCV World Capital Ventures Cyprus Ltd. & Channel Crossings Ltd. v. Czech Republic, PCA Case No. 2016-12 | italaw",International Investment Agreement,UNCITRAL and/or Ad Hoc,Cyprus - Czech Republic BIT (2001),Cyprus - Czech Republic BIT (2001),"Arts, entertainment and recreation",389.0,77.8,5112.7,71.50314678390036,3.0,164.0,5,5,1.0
2015_webuild_formerly_salini_impregilo_v_argentina,353.0,88.25,2768.25,52.61416159172357,29.0,146.0,"Webuild S.p.A. (formerly Salini Impregilo S.p.A.) v. Argentine Republic, ICSID Case No. ARB/15/39 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Argentina - Italy BIT (1990),Argentina - Italy BIT (1990),Transportation and storage,353.0,88.25,2768.25,52.61416159172357,29.0,146.0,4,4,1.0
2016_a_m_f_aircraftleasing_v_czech_republic,137.0,27.4,2856.8,53.44904115136211,2.0,123.0,"A.M.F. Aircraftleasing Meier & Fischer GmbH & Co. KG v. Czech Republic, PCA Case No. 2017-15 | italaw",International Investment Agreement,UNCITRAL,Czech Republic - Germany BIT (1990),Czech Republic - Germany BIT (1990),Transportation and storage,135.0,27.0,2881.0,53.67494760127857,2.0,123.0,5,5,1.0
2016_albacora_v_ecuador,5.0,5.0,,,5.0,5.0,"Albacora, S.A. v. La República del Ecuador, PCA Case No. 2016-11 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules 1976,Ecuador - Spain BIT (1996),Ecuador - Spain BIT (1996),"Agriculture, forestry and fishing",5.0,5.0,,,5.0,5.0,1,1,1.0
2016_alhambra_v_kazakhstan,5.0,2.5,0.5,0.7071067811865476,2.0,3.0,"Alhambra Resources Ltd. and Alhambra Coӧperatief U.A. v. Republic of Kazakhstan, ICSID Case No. ARB/16/12 | italaw","International Investment Agreement,Foreign Investment Law",ICSID Convention - Arbitration Rules,Kazakhstan - Netherlands BIT (2002),Kazakhstan - Netherlands BIT (2002),"Mining and quarrying, including hydrocarbons (oil and gas)",5.0,2.5,0.5,0.7071067811865476,2.0,3.0,2,2,1.0
2016_attila_do_an_v_oman,21.0,21.0,,,21.0,21.0,"Attila Doğan Construction & Installation Co. Inc. v. Sultanate of Oman, ICSID Case No. ARB/16/7 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Oman-Turkey BIT,Oman-Turkey BIT,"Mining and quarrying, including hydrocarbons (oil and gas)",21.0,21.0,,,21.0,21.0,2,1,0.5
2016_b_mex_and_others_v_mexico,3652.0,76.08333333333333,33980.375886524824,184.3376681162177,2.0,1074.0,"B-Mex, LLC and Others v. United Mexican States, ICSID Case No. ARB(AF)/16/3 | italaw",International Investment Agreement,ICSID Additional Facility Arbitration Rules,NAFTA,NAFTA,Other service activities,3638.0,75.79166666666667,34017.18971631205,184.43749541867035,2.0,1074.0,48,48,1.0
2016_biram_and_others_v_spain,25.0,25.0,,,25.0,25.0,"Sun-Flower Olmeda GmbH & Co KG and others v. Kingdom of Spain, ICSID Case No. ARB/16/17 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty,Energy Charter Treaty,"Electricity, gas, steam and air conditioning supply",25.0,25.0,,,25.0,25.0,1,1,1.0
2016_bridgestone_v_panama,3920.0,93.33333333333333,16731.203252032523,129.34915249831568,2.0,360.0,"Bridgestone Licensing Services, Inc. and Bridgestone Americas, Inc. v. Republic of Panama, ICSID Case No. ARB/16/34 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,U.S.- Panama Trade Promotion Agreement,,"Manufacturing,Other service activities",3854.0,91.76190476190476,16687.893147502906,129.18162852163965,2.0,360.0,42,42,1.0
2016_burmilla_trust_and_others_v_lesotho,52.0,8.666666666666666,71.06666666666666,8.430104783848577,2.0,25.0,"Josias Van Zyl, The Josias Van Zyl Family Trust & The Burmilla Trust v. The Kingdom of Lesotho, PCA Case No. 2016-21 (Second Case) | italaw",International Investment Agreement,UNCITRAL Arbitration Rules 2010,,,"Mining and quarrying, including hydrocarbons (oil and gas)",52.0,8.666666666666666,71.06666666666666,8.430104783848577,2.0,25.0,6,6,1.0
2016_cengiz_v_libya,165.0,33.0,2895.5000000000005,53.80985039934603,3.0,128.0,"Cengiz İnşaat Sanayi ve Ticaret A.S v. Libya, ICC Case No. 21537/ZF/AYZ | italaw",International Investment Agreement,ICC Rules of Arbitration (2012),Libya - Turkey BIT (2009),Libya - Turkey BIT (2009),Construction,165.0,33.0,2895.5000000000005,53.80985039934603,3.0,128.0,5,5,1.0
2016_cordoba_beheer_and_others_v_spain,509.0,127.25,27684.916666666668,166.38785011732878,13.0,374.0,"Sevilla Beheer B.V. and others v. Kingdom of Spain, ICSID Case No. ARB/16/27 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty (1994),Energy Charter Treaty (1994),"Electricity, gas, steam and air conditioning supply",509.0,127.25,27684.916666666668,166.38785011732878,13.0,374.0,4,4,1.0
2016_cosigo_resources_and_others_v_colombia,65.0,21.666666666666668,4.333333333333334,2.081665999466133,20.0,24.0,"Cosigo Resources, Ltd., Cosigo Resources Sucursal Colombia, Tobie Mining and Energy, Inc. v. Republic of Colombia, UNCITRAL | italaw",International Investment Agreement,UNCITRAL,United States-Colombia Trade Promotion Agreement,Colombia - United States Trade Promotion Agreement (2006) (Excerpts),"Mining and quarrying, including hydrocarbons (oil and gas)",65.0,21.666666666666668,4.333333333333334,2.081665999466133,20.0,24.0,3,3,1.0
2016_deripaska_v_montenegro,378.0,94.5,6705.666666666667,81.88813507869541,6.0,176.0,"Oleg Deripaska v. Republic of Montenegro, PCA Case No. 2017-07 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),Russian Federation - Yugoslavia BIT (1995),Russian Federation - Yugoslavia BIT (1995),"Mining and quarrying, including hydrocarbons (oil and gas)",378.0,94.5,6705.666666666667,81.88813507869541,6.0,176.0,5,4,0.8
2016_dominion_minerals_v_panama,85.0,42.5,84.5,9.192388155425117,36.0,49.0,"Dominion Minerals Corp. v. Republic of Panama, ICSID Case No. ARB/16/13  | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Panama-United States of America BIT 1982,Panama-United States of America BIT 1982,"Mining and quarrying, including hydrocarbons (oil and gas)",85.0,42.5,84.5,9.192388155425117,36.0,49.0,2,2,1.0
2016_ebo_invest_and_others_v_latvia,162.0,162.0,,,162.0,162.0,"Staur Eiendom AS, EBO Invest AS and Rox Holding AS v. Republic of Latvia, ICSID Case No. ARB/16/38 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Latvia - Norway BIT (1992),Latvia - Norway BIT (1992),Construction,162.0,162.0,,,162.0,162.0,1,1,1.0
2016_eco_oro_v_colombia,1401.0,60.91304347826087,27592.810276679837,166.11083732460034,2.0,682.0,"Eco Oro Minerals Corp. v. Republic of Colombia, ICSID Case No. ARB/16/41 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Canada - Colombia FTA,Canada - Colombia FTA,"Mining and quarrying, including hydrocarbons (oil and gas)",1398.0,60.78260869565217,27603.08695652174,166.1417676459527,1.0,682.0,23,23,1.0
2016_emergofin_and_velbay_v_ukraine,1.0,1.0,,,1.0,1.0,"Emergofin and Velbay v. Ukraine Emergofin B.V. and Velbay Holdings Ltd. v. Ukraine, ICSID Case No. ARB/16/35 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Netherlands-Ukraine BIT,Netherlands-Ukraine BIT (1994),"Mining and quarrying, including hydrocarbons (oil and gas)",1.0,1.0,,,1.0,1.0,1,1,1.0
2016_espf_and_others_v_italy,535.0,133.75,27330.916666666668,165.32064803486185,17.0,370.0,"ESPF Beteiligungs GmbH, ESPF Nr. 2 Austria Beteiligungs GmbH, and InfraClass Energie 5 GmbH & Co. KG v. Italian Republic, ICSID Case No. ARB/16/5 | italaw",International Investment Agreement,,Energy Charter Treaty (1994),ICSID Convention - Arbitration Rules,"Electricity, gas, steam and air conditioning supply",535.0,133.75,27330.916666666668,165.32064803486185,17.0,370.0,4,4,1.0
2016_etrak_v_libya,204.0,20.4,741.5999999999999,27.23233372298452,1.0,94.0,"Etrak Insaat Taahut ve Ticaret Anonim Sirketi v Libya, ICC Case No. 22236/ZF/AYZ | italaw",International Investment Agreement,ICC Rules of Arbitration (2012),Libya - Turkey BIT (2009),Libya - Turkey BIT (2009),Construction,204.0,20.4,741.5999999999999,27.23233372298452,1.0,94.0,10,10,1.0
2016_eurus_energy_v_spain,353.0,50.42857142857143,2420.952380952381,49.20317450076144,7.0,150.0,"Eurus Energy Holdings Corporation v. Kingdom of Spain, ICSID Case No. ARB/16/4 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty (ECT),Energy Charter Treaty,"Electricity, gas, steam and air conditioning supply",353.0,50.42857142857143,2420.952380952381,49.20317450076144,7.0,150.0,7,7,1.0
2016_eyre_and_montrose_developments_v_sri_lanka,272.0,30.22222222222222,1283.1944444444443,35.82170353911779,2.0,107.0,"Raymond Charles Eyre and Montrose Developments (Private) Limited v. Democratic Socialist Republic of Sri Lanka, ICSID Case No. ARB/16/25 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Sri Lanka - United Kingdom BIT (1980),Sri Lanka - United Kingdom BIT (1980),"Arts, entertainment and recreation",243.0,27.0,1153.5,33.96321539548339,2.0,107.0,9,9,1.0
2016_g_rkem_in_aat_v_turkmenistan,5.0,5.0,,,5.0,5.0,"Görkem Inşaat Sanayi ve Ticaret Limited Şirketi v. Turkmenistan, ICSID Case No. ARB/16/30 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Turkey - Turkmenistan BIT (1992),Turkey - Turkmenistan BIT (1992),Construction,5.0,5.0,,,5.0,5.0,1,1,1.0
2016_garc_a_armas_v_venezuela,310.0,51.666666666666664,2097.0666666666666,45.79374047472718,6.0,127.0,"Luis García Armas v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)/16/1 | italaw",International Investment Agreement,ICSID Additional Facility - Arbitration Rules,Spain - Venezuela BIT (1995),Spain - Venezuela BIT (1995),Accommodation and food service activities,310.0,51.666666666666664,2097.0666666666666,45.79374047472718,6.0,127.0,6,6,1.0
2016_glencore_finance_v_bolivia,2764.0,86.375,15881.790322580644,126.02297537584424,1.0,513.0,"Glencore Finance (Bermuda) Limited v. Plurinational State of Bolivia, PCA Case No. 2016-39 | italaw",,UNCITRAL (2010),Bolivia - United Kingdom BIT (1988),Bolivia - United Kingdom BIT (1988),"Mining and quarrying, including hydrocarbons (oil and gas)",2346.0,73.3125,10236.995967741937,101.1780409364697,1.0,281.0,32,32,1.0
2016_glencore_international_and_c_i_prodeco_v_colombia_i,660.0,55.0,9730.181818181818,98.64168397884242,1.0,342.0,"Glencore International A.G. and C.I. Prodeco S.A. v. Republic of Colombia (I), ICSID Case No. ARB/16/6 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Colombia - Switzerland BIT (2006),Colombia - Switzerland BIT (2006),"Mining and quarrying, including hydrocarbons (oil and gas)",660.0,55.0,9730.181818181818,98.64168397884242,1.0,342.0,12,12,1.0
2016_global_telecom_holding_v_canada,2044.0,85.16666666666667,9518.057971014492,97.56053490533193,1.0,299.0,"Global Telecom Holding S.A.E. v. Canada, ICSID Case No. ARB/16/16 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Canada - Egypt BIT (1996),Canada - Egypt BIT (1996),Information and communication,1894.0,78.91666666666667,9562.688405797104,97.78899941096188,1.0,299.0,24,24,1.0
2016_gold_pool_v_kazakhstan,61.0,15.25,273.5833333333333,16.54035469188413,3.0,39.0,"Gold Pool Limited Partnership v. Republic of Kazakhstan, PCA Case No. 2016-23 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),Canada - Russian Federation BIT (1989),Canada - Russian Federation BIT (1989),"Mining and quarrying, including hydrocarbons (oil and gas)",61.0,15.25,273.5833333333333,16.54035469188413,3.0,39.0,4,4,1.0
2016_gosling_and_others_v_mauritius,124.0,62.0,5000.0,70.71067811865476,12.0,112.0,"Thomas Gosling and others v. Republic of Mauritius, ICSID Case No. ARB/16/32 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Mauritius - United Kingdom BIT (1986),Mauritius - United Kingdom BIT (1986),"Arts, entertainment and recreation",124.0,62.0,5000.0,70.71067811865476,12.0,112.0,2,2,1.0
2016_gramercy_v_peru,3106.0,59.73076923076923,11661.690799396682,107.98930872728411,1.0,654.0,"Gramercy Funds Management LLC and Gramercy Peru Holdings LLC v. Republic of Peru, ICSID Case No. UNCT/18/2  | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (2013),US-Peru Trade Promotion Agreement (2006),US-Peru Trade Promotion Agreement (2006),Financial and insurance activities,3103.0,59.67307692307692,11664.89102564102,108.00412503993086,1.0,654.0,52,52,1.0
2016_green_power_and_sce_v_spain,133.0,133.0,,,133.0,133.0,"Green Power K/S and Obton A/S v. Spain, SCC Case No. V 2016/135 | italaw",International Investment Agreement,SCC,Energy Charter Treaty,Energy Charter Treaty,"Electricity, gas, steam and air conditioning supply",133.0,133.0,,,133.0,133.0,1,1,1.0
2016_grot_and_others_v_moldova,325.0,108.33333333333333,101.33333333333333,10.066445913694333,99.0,119.0,"Zbigniew Piotr Grot and others v. Republic of Moldova, ICSID Case No. ARB/16/8 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Moldova - United States of America BIT (1993),Moldova - United States BIT (1993),"Agriculture, forestry and fishing",325.0,108.33333333333333,101.33333333333333,10.066445913694333,99.0,119.0,3,3,1.0
2016_heemsen_v_venezuela,141.0,70.5,4900.5,70.0035713374682,21.0,120.0,"Enrique Heemsen and Jorge Heemsen v. Venezuela, PCA Case No. 2017-18 | italaw",International Investment Agreement,,,Germany - Venezuela BIT (1996),,141.0,70.5,4900.5,70.0035713374682,21.0,120.0,5,2,0.4
2016_infracapital_v_spain,441.0,63.0,6282.333333333333,79.26117166263272,14.0,237.0,"Infracapital F1 S.à r.l. and Infracapital Solar B.V. v. Kingdom of Spain, ICSID Case No. ARB/16/18 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty (1994),Energy Charter Treaty (1994),"Electricity, gas, steam and air conditioning supply",441.0,63.0,6282.333333333333,79.26117166263272,14.0,237.0,7,7,1.0
2016_italba_v_uruguay,1080.0,46.95652173913044,4773.95256916996,69.09379544626246,1.0,226.0,"Italba Corporation v. Oriental Republic of Uruguay, ICSID Case No. ARB/16/9  | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,BIT United States of America - Uruguay 2005,BIT United States of America - Uruguay 2005,Information and communication,1080.0,46.95652173913044,4773.95256916996,69.09379544626246,1.0,226.0,23,23,1.0
2016_lao_holdings_v_laos_ii,468.0,36.0,7208.333333333333,84.90190417966686,2.0,317.0,"Lao Holdings N.V. v. Lao People’s Democratic Republic (II), ICSID Case No. ARB(AF)/16/2 | italaw",International Investment Agreement,ICSID Additional Facility,Lao People's Democratic Republic - Netherlands BIT (2003),Lao People's Democratic Republic - Netherlands BIT (2003),"Arts, entertainment and recreation",468.0,36.0,7208.333333333333,84.90190417966686,2.0,317.0,13,13,1.0
2016_naftogaz_and_others_v_russia,889.0,38.65217391304348,4491.509881422925,67.01872784097685,1.0,238.0,"NJSC Naftogaz of Ukraine and others v. Russian Federation, PCA Case No. 2017-16 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),Russian Federation - Ukraine BIT (1998),Russian Federation - Ukraine BIT (1998),"Mining and quarrying, including hydrocarbons (oil and gas)",885.0,38.47826086956522,4419.351778656127,66.47820529057721,1.0,236.0,23,23,1.0
2016_nelson_v_mexico,1335.0,44.5,5491.637931034481,74.10558636860301,1.0,305.0,"Joshua Dean Nelson and Jorge Blanco v. United Mexican States, ICSID Case No. UNCT/17/1 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),NAFTA,NAFTA,Information and communication,1335.0,44.5,5491.637931034481,74.10558636860301,1.0,305.0,30,30,1.0
2016_nova_group_v_romania,304.0,43.42857142857143,2206.285714285714,46.97111574452659,3.0,140.0,"Nova Group Investments, B.V. v. Romania, ICSID Case No. ARB/16/19 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Netherlands - Romania BIT (1994),Netherlands - Romania BIT (1994),Financial and insurance activities,304.0,43.42857142857143,2206.285714285714,46.97111574452659,3.0,140.0,9,7,0.7777777777777778
2016_omega_engineering_and_rivera_v_panama,4622.0,70.03030303030303,6942.922144522145,83.3241990331869,1.0,311.0,"Omega Engineering LLC and Oscar Rivera v. Republic of Panama, ICSID Case No. ARB/16/42 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"United States of America - Panama BIT (1982),US - Panama Trade Promotion Agreement (2007)","United States of America - Panama BIT (1982),US Panama Trade Promotion Agreement (2007)",Construction,4382.0,66.39393939393939,6806.734731934732,82.50293771699728,1.0,311.0,66,66,1.0
2016_oschadbank_v_russia,1068.0,28.864864864864863,1697.6756756756758,41.20286004242516,1.0,179.0,"Oschadbank v. Russian Federation, PCA Case No. 2016-14 | italaw",International Investment Agreement,UNCITRAL,Russian Federation - Ukraine BIT (1998),Russian Federation - Ukraine BIT (1998),Financial and insurance activities,1067.0,28.83783783783784,1698.1951951951949,41.20916397107802,1.0,179.0,37,37,1.0
2016_rakia_v_india,29.0,14.5,264.5,16.263455967290593,3.0,26.0,"Ras al-Khaimah Investment Authority (RAKIA) v. India, UNCITRAL, PCA | italaw",International Investment Agreement,UNCITRAL,India-UAE BIT,,"Mining and quarrying, including hydrocarbons (oil and gas)",29.0,14.5,264.5,16.263455967290593,3.0,26.0,3,2,0.6666666666666666
2016_safa_v_greece,389.0,389.0,,,389.0,389.0,"Iskandar Safa and Akram Safa v. Hellenic Republic, ICSID Case No. ARB/16/20 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Greece - Lebanon BIT (1997),Greece - Lebanon BIT (1997),Transportation and storage,389.0,389.0,,,389.0,389.0,2,1,0.5
